filename	acq_time
nirs/sub-10_task-10_nirs.snirf	2024-02-12T08:02:05.000000Z
nirs/sub-10_task-11_nirs.snirf	2024-02-12T08:02:10.000000Z
nirs/sub-10_task-12_nirs.snirf	2024-02-12T08:02:14.000000Z
nirs/sub-10_task-1_nirs.snirf	2024-02-12T08:02:36.000000Z
nirs/sub-10_task-2_nirs.snirf	2024-02-12T08:02:40.000000Z
nirs/sub-10_task-3_nirs.snirf	2024-02-12T08:02:43.000000Z
nirs/sub-10_task-4_nirs.snirf	2024-02-12T08:02:46.000000Z
nirs/sub-10_task-5_nirs.snirf	2024-02-12T08:02:50.000000Z
nirs/sub-10_task-6_nirs.snirf	2024-02-12T08:02:54.000000Z
nirs/sub-10_task-7_nirs.snirf	2024-02-12T08:02:58.000000Z
nirs/sub-10_task-8_nirs.snirf	2024-02-12T08:02:02.000000Z
